"Sample_Name","TP_2","TP_2.1","TP_2.2","TP_4","TP_4.1","TP_4.2","TP_6","TP_6.1","TP_6.2","TP_8","TP_8.1","TP_8.2","TP_10","TP_10.1","TP_10.2","TP_12","TP_12.1","TP_12.2","TP_14","TP_14.1","TP_14.2","TP_16","TP_16.1","TP_16.2","TP_18","TP_18.1","TP_18.2","TP_20","TP_20.1","TP_20.2","TP_22","TP_22.1","TP_22.2","TP_24","TP_24.1","TP_24.2","TP_26","TP_26.1","TP_26.2","TP_28","TP_28.1","TP_28.2","TP_30","TP_30.1","TP_30.2","TP_32","TP_32.1","TP_32.2","TP_34","TP_34.1","TP_34.2","TP_36","TP_36.1","TP_36.2","TP_38","TP_38.1","TP_38.2","TP_40","TP_40.1","TP_40.2","TP_42","TP_42.1","TP_42.2","TP_44","TP_44.1","TP_44.2","TP_46","TP_46.1","TP_46.2","TP_48","TP_48.1","TP_48.2"
"Sample_1",-1.27439158581396,-1.47365902592428,,-1.20639514712363,-0.671728749961672,-1.53686829245377,-0.44171808405851,-0.28760106688396,-0.0758937515506698,-0.56463367999142,-0.448068801353253,-0.898312218754966,-0.752410961544658,-0.0532960487408796,0.282029561430004,0.312585468222778,-0.0515019475501317,,0.2859698454854,0.0506039005357394,0.232488333774437,0.129920551056086,0.587248269214102,0.385111115303207,0.113290980908983,1.1118609465772,0.757133682241176,0.198086229787828,-0.18361555384234,0.312762712643856,0.132307752964477,0.125933092418971,0.581469628594233,0.11386601001992,0.710534641806978,-0.19335852155555,-0.0696518477420512,0.397698052375614,0.719255115585807,-0.183079473095583,0.862077856236966,,1.25567050472811,0.653104165670814,,1.04829931501637,0.734414139597623,0.0918881957290835,1.20405863358395,1.16621183530739,0.703988714638962,1.48759250151238,0.502891837783351,1.5926384019725,0.97015781525296,1.02823403526538,2.52301113204075,1.91171384261867,1.67178493985041,1.54359734560224,2.33833354573201,1.20584409069392,1.51068239836315,2.19091328272249,1.44514316587651,1.92738258389593,2.3743610214056,1.84419776910941,2.22940662242352,1.88517873198859,2.05196364346308,1.61022375762352
"Sample_2",-4.65107409148663,-5.50309310123681,,-1.94807156464474,-3.27230200001386,-3.64052756725171,-6.30974719720164,0.146014453488138,-4.16153325225618,-7.18262249194506,-2.97730213862953,-5.40419217027314,-1.67644887627791,-3.68506724447553,-3.24630257147537,-5.33679511787619,-1.20156317949538,,-4.92558305272465,-4.83369387864609,-1.68559028109446,-5.86371964177299,-4.14037855685277,-3.1568728966266,-3.05088349363719,-2.38888712952445,-3.82131245941128,-2.71409686177146,-1.98440193643253,-2.6948388650279,-2.11374115649202,-2.94790153414874,-2.14537025961653,0.480369315677348,-1.96197572038852,-2.93206070380871,-4.57655181644758,-4.33911780929672,-4.28880910222166,-3.06969737845751,-4.24548581265426,-5.65268938032713,-3.99535610185565,-1.16599426099455,,-2.73338354957389,-0.280190447250052,-2.76319851206729,-3.23618557809073,-2.04055575048296,-2.9187204626561,-4.01759230703465,-1.22344822754582,-3.41010452218529,0.633309329412095,-4.6581035731516,-4.28880702819424,-2.64250163469202,-3.73145041539559,-1.98981402162516,-1.29867897219498,-3.35711400933244,-2.74154990083727,-1.13701401888305,-3.58245324333951,-5.49389746415033,-2.41706299363813,-1.0038572875021,-2.22194760110762,-3.20697109169158,-1.13902257417251,-3.08447471737215
"Sample_3",4.8663643496655,2.91684569598545,,3.6062110066323,4.32131081349431,3.78266597997105,3.754846634735,4.16171221560841,5.03358068513675,4.741660026378,4.44915717465403,4.78824378493953,4.40670989797978,4.23709859149802,4.08777862575684,5.01245739015719,,,5.724350789925,4.96832505483113,6.00724405649122,5.08893214821144,4.38177560883343,5.52935587690386,4.56927947534058,4.89315159371739,5.33689418801541,5.36321974174492,5.65786535868383,5.02119961252181,6.94524547134579,5.8195786204179,6.348806308294,5.61534184414647,6.28254392736127,6.54530077295923,5.67064419863944,5.83829776231841,6.14165926943332,6.02577297151307,6.62403015725031,6.0223234304564,5.80555820436536,5.60217175592059,,6.77880507281859,6.76747015437897,6.81920371703201,6.7499784336636,6.55786678774154,7.37106312478657,6.7135491709703,6.62245394158436,6.82591148762727,6.69964757948808,7.69309011802252,7.46614698209056,7.27215706606769,6.52316683117281,6.98946939930631,7.06620965144909,7.05104677193395,7.24327398816113,6.5854658456679,7.6363023404957,6.87660020763145,8.14524129398525,7.85664072896572,8.58340004097921,6.99649067161006,7.49557970378791,8.11128044801374
"Sample_4",-2.76253491474276,-0.968346455076561,,-3.35176377723333,-2.4948977716027,-3.19753024827785,-2.4196407573078,-2.12611141641068,-2.0320342294282,-1.40266846863488,-0.847312386401687,0.868281789967891,-0.568684193063286,-2.91540773212797,-2.64023842129239,-2.01184125913124,-3.91516374928783,,0.602954956143579,-0.385163346234769,-0.43663576603971,0.937084898238408,-1.46502706514939,-0.553371379339197,-4.10435310733422,-2.74237421255426,-1.25041007560481,1.09259024039479,0.644143405833448,-1.24054584272953,0.0388114151928408,-0.544956657359519,0.0129639414537371,0.166626227951305,-1.13751029446777,-1.90906223814676,0.488920857004574,-0.32162598008418,-2.30476550160537,-0.32749737811094,-0.730527921248326,-0.565809524837719,-0.955105013742786,2.53512129204949,,-0.661268953866836,0.791386140376564,1.89911909495804,-2.45714571077036,-0.806906214444108,-0.510747402639509,0.365789378622848,-0.672419328414201,0.00247284780491874,-0.313323774472235,-1.46499038464892,-1.13901494877155,0.266903195694675,0.0206405442804509,1.89388522968739,-0.239934845732334,1.23912469131988,-2.09749898567554,-1.2700236681476,-0.971291288693824,-0.0737060956037549,,1.35470302920782,-1.94276221023178,0.944890270239252,1.09133876326465,-1.60149539809926
"Sample_5",3.15337284996234,3.20642147787196,,5.59805157729786,5.06324916794533,4.33838212146251,5.56947469174281,1.56043372063812,5.19829390638099,3.7291571436724,2.06976352933673,3.31524441975985,4.14467199539438,2.12496910585659,3.35700985789273,2.25700615169593,2.57331894716779,,2.34813517185891,3.8604017830253,2.37028438203841,2.70567527906652,4.0144508009735,2.73745533089583,3.4531726659078,3.53674060278014,2.2155365925559,4.34361702570815,4.32355808900221,3.80755764955142,3.09744150129143,3.2122438494665,3.06377623637271,2.45919406922643,3.74868850259594,3.48285083634653,2.53457104078945,3.16864183119686,3.67154817618134,3.38698882400088,3.22106757291694,2.41106270167791,2.73851563605293,3.56166299705886,,4.03826138660306,3.49024095083123,2.6713881203783,2.91079963996334,3.09920380560667,3.33900390686508,2.59997161143912,3.15382584390324,3.58975744706506,5.21196630267207,2.93453665154184,1.29501615841151,3.67216521547927,1.75692846341901,1.38646590790398,2.22993880584934,3.17845037394313,2.89559072174424,2.68350149766508,2.14171279347621,4.26539844936284,0.590833112085556,3.68025137267624,2.81521554152356,2.2479441593054,1.96733920723553,3.06225659380184
"Sample_6",4.03249941195405,3.7655923322263,,4.02598960728661,5.30042512469239,5.54367567795987,5.11238365956233,5.8576264937417,6.03763325075285,9.2443881198318,9.96244788216389,8.36223542179028,11.2402805081526,13.6189060279175,12.7310128511592,18.4824590661549,17.6866153533665,,24.630160036266,24.0069025605327,24.609240910114,35.6951750086221,35.0134568788411,33.7546152356358,48.7239270304539,49.1082482104439,48.6823580720126,68.4760597378768,68.5328450740821,69.0484566888609,94.533679551498,95.1763027820549,93.7979252645457,132.240299828734,131.950672517983,133.659041873069,182.680834895983,182.955835277792,185.142666520386,256.042482406148,256.506328275933,255.653627282175,356.39914705502,357.576589904118,,498.067892521185,497.117976757861,495.932082609278,692.203852718954,694.189518490531,693.084596843844,963.4810701707,963.848983610029,963.952919784564,1340.67213716857,1343.54880743281,1343.90764527453,1868.69678346395,1870.36945511709,1871.34869062836,2602.84431669128,2605.01124558962,2604.88796617736,3625.62061338755,3625.10792553219,3624.33339593632,5048.13974082242,5047.8359300537,5046.98829571438,7028.87747617352,7029.47773280366,7029.4777963822
"Sample_7",12.8816192907612,26.4261168490393,,17.9080440023013,2.60982637904119,32.4090787862383,25.7601294040276,15.1222774299124,11.1096439781858,8.31388854467164,12.3280855491712,15.3911295402488,-2.78380629005459,16.183357302155,35.7464721406238,10.4930715317222,14.7757984530872,,2.419164506765,-6.52100590262213,-17.4359710619946,-14.7684565886533,-0.468691295961291,-27.2643880976111,-1.29108325083317,-20.1849843119443,-7.51908420443987,-14.1945987837397,-48.6262748616292,-21.4377869778961,-12.5759486250302,-17.7701256462814,-13.6209095489904,-5.83430141408722,11.7667361230274,-12.9057771887669,0.331582297552617,16.9875711835564,13.5804914863886,0.752933383129623,26.384380360733,,21.2583336247495,47.846373628187,,49.3849196204704,37.7910171237181,,39.5992856525183,28.271162344045,38.8578174171859,1.64023401342383,32.858310633141,28.9530994696048,15.0474890455341,7.84329336168322,-3.52733989588657,5.81846681458957,-11.1614403467649,-9.69180683648189,-29.9817108712135,-39.6929687911339,-42.3020387051957,-59.8646914624944,-64.8601726897192,-67.3336433966914,-71.3378519542968,-63.8050133540035,-69.8633720688399,-58.773545762201,-87.2657385255133,-46.7184535220238
"Sample_8",2.11958568231616,2.56904327266604,,2.9406411945067,2.67683654967447,2.76166388351272,3.03018736023998,2.82642698937177,2.08712732769706,2.74800697873086,3.02036104969397,2.84366056925663,3.27487006002701,2.42720769709224,3.15593335753935,3.94446036419802,3.24958830743507,,2.54259337413533,3.47907310290107,3.09239126985059,3.61599920586257,3.81374113130798,3.87700401417249,3.55715680746762,3.87086683280359,3.78843251577868,3.86752198505035,3.19449026317049,4.04482638999505,4.12577311365188,4.17412001246612,4.63768685259835,3.99103262602782,4.76765776389284,4.92754604165329,4.86507694838163,4.04517268144052,4.69407300516945,4.51335654872173,4.41162132069495,4.87349984636151,4.85093292504721,5.09616162300958,,4.57718580525566,5.85439783996941,5.65948595954819,4.70866315701675,5.31500110063572,4.92990634502652,5.2316297845899,5.24275601724216,5.92203310560378,6.34045262031148,5.47843386041435,5.75961348800145,5.62104241876957,6.22905041088139,5.62120796885265,5.95308565613834,6.81456000946617,6.14142124969356,6.65154614153153,5.92025665876554,6.29235330764526,6.68868902553602,6.46382023982212,6.40987714547984,6.32671778378848,6.65992086563058,6.50668791433513
"Sample_9",2.46763862529382,1.78233828710038,,0.899828184253607,1.39403532392303,0.731398635667663,1.41342194528405,1.12708980533694,1.03601245528233,0.692621987123541,0.754245637076844,1.21622315296726,0.078490551049447,0.00341897162193827,0.688492452745922,0.784725077955972,-0.150491698947702,,0.220817150979545,0.339382024681738,0.233515263410585,-0.0321623054236096,-0.173114583701669,-0.444794277946869,-0.477549484386726,-0.644091623390746,0.563401290806545,-0.828817434696035,-0.259070439383869,-0.0444029248432899,0.475875050950555,-0.731896264481038,-0.479923793811577,-0.639462401050308,-0.279681055992932,-0.0819768475017468,-0.520264243839536,-0.702871229211615,-0.819558868719847,-0.811253502955276,-0.579816543648881,-1.1937362766409,-1.47786344665916,-1.56738798939746,,-1.58040351225783,-1.53241158234375,-1.34906752230429,-1.65878174115154,-1.18008000927474,-2.01612660079743,-1.46090507260248,-1.88405701240244,-1.88539165310471,-2.3891668026207,-2.04837986241148,-2.22703611548893,-2.11759163945056,-1.68034793509548,-2.47274899458555,-3.2161131420264,-1.35453204515192,-2.01815474112381,-2.18428941039341,-1.78230848639505,-3.71228670984858,-1.70973280266672,-3.56176332030784,-3.43143660399969,-2.89236548956557,-3.09020174153986,-2.49976109432289
"Sample_10",-8.1475259463517,,,6.06911802551437,-20.2338030547113,10.0219814688077,-15.4842138313554,-10.5288427903649,-5.60206490234412,-33.7463745261114,-14.458699113066,-24.3546902644913,-13.2103024396077,-0.381858592559264,0.988446863862631,34.9650820230762,1.30974495669709,,36.7720662072571,22.3458345632513,-1.09089034726867,35.6555834793111,-6.28852655214287,32.6378505420431,11.6238224021069,25.590647545562,29.322162338398,-5.44876111122745,37.6408542246557,-16.9073065755578,-15.5886621733576,18.5339355889833,-4.08871948841705,-22.388867484923,-19.854923153252,-14.297374442106,-37.9183606834669,-42.164530192718,-21.0770598251088,-49.5429239090378,-52.6388623492382,-56.2638450908492,-57.7323451095516,-53.7377147496889,,-28.3407006181112,-21.8181431365098,-26.3859394265645,13.8446041265692,-2.55118534059689,-10.1777789461548,26.4552560754619,43.2341219242355,32.9113212391996,46.4179944503651,71.9807637004202,72.9529833299636,124.450386500897,70.1439116601332,134.561194170522,108.993241359123,100.865093668753,113.477090917848,81.0782215134662,66.9263049032249,50.8195278266469,-40.2419521588913,-3.63213067463672,-51.8745330132677,-102.515581824614,-105.344379447409,-108.263580122265
